filename,digit,font,foreground,background
hw_0208_num_4_font_MaruBuri-Bold_fg_RED_bg_BLUE.png,4,MaruBuri-Bold,RED,BLUE
hw_0209_num_3_font_MaruBuri-ExtraLight_fg_GREEN_bg_ORANGE.png,3,MaruBuri-ExtraLight,GREEN,ORANGE
hw_0210_num_3_font_MaruBuri-Light_fg_VIOLET_bg_RED.png,3,MaruBuri-Light,VIOLET,RED
hw_0211_num_5_font_MaruBuri-Regular_fg_GREEN_bg_BLUE.png,5,MaruBuri-Regular,GREEN,BLUE
hw_0212_num_1_font_MaruBuri-Regular_fg_GREEN_bg_RED.png,1,MaruBuri-Regular,GREEN,RED
hw_0213_num_5_font_MaruBuri-SemiBold_fg_INDIGO_bg_GREEN.png,5,MaruBuri-SemiBold,INDIGO,GREEN
hw_0214_num_6_font_MaruBuri-SemiBold_fg_YELLOW_bg_VIOLET.png,6,MaruBuri-SemiBold,YELLOW,VIOLET
hw_0215_num_5_font_MaruBuri-ExtraLight_fg_VIOLET_bg_GREEN.png,5,MaruBuri-ExtraLight,VIOLET,GREEN
hw_0216_num_1_font_MaruBuri-Regular_fg_ORANGE_bg_VIOLET.png,1,MaruBuri-Regular,ORANGE,VIOLET
hw_0217_num_2_font_MaruBuri-SemiBold_fg_VIOLET_bg_INDIGO.png,2,MaruBuri-SemiBold,VIOLET,INDIGO
hw_0218_num_4_font_MaruBuri-ExtraLight_fg_YELLOW_bg_RED.png,4,MaruBuri-ExtraLight,YELLOW,RED
hw_0219_num_1_font_MaruBuri-SemiBold_fg_ORANGE_bg_VIOLET.png,1,MaruBuri-SemiBold,ORANGE,VIOLET
hw_0220_num_6_font_MaruBuri-Regular_fg_INDIGO_bg_BLUE.png,6,MaruBuri-Regular,INDIGO,BLUE
hw_0221_num_5_font_MaruBuri-Light_fg_INDIGO_bg_ORANGE.png,5,MaruBuri-Light,INDIGO,ORANGE
hw_0222_num_9_font_MaruBuri-SemiBold_fg_ORANGE_bg_INDIGO.png,9,MaruBuri-SemiBold,ORANGE,INDIGO
hw_0223_num_1_font_MaruBuri-Light_fg_RED_bg_GREEN.png,1,MaruBuri-Light,RED,GREEN
hw_0224_num_9_font_MaruBuri-Bold_fg_ORANGE_bg_INDIGO.png,9,MaruBuri-Bold,ORANGE,INDIGO
hw_0225_num_4_font_MaruBuri-ExtraLight_fg_VIOLET_bg_INDIGO.png,4,MaruBuri-ExtraLight,VIOLET,INDIGO
hw_0226_num_6_font_MaruBuri-ExtraLight_fg_YELLOW_bg_GREEN.png,6,MaruBuri-ExtraLight,YELLOW,GREEN
hw_0227_num_8_font_MaruBuri-SemiBold_fg_BLUE_bg_RED.png,8,MaruBuri-SemiBold,BLUE,RED
hw_0228_num_3_font_MaruBuri-Regular_fg_BLUE_bg_GREEN.png,3,MaruBuri-Regular,BLUE,GREEN
hw_0229_num_6_font_MaruBuri-ExtraLight_fg_GREEN_bg_BLUE.png,6,MaruBuri-ExtraLight,GREEN,BLUE
hw_0230_num_5_font_MaruBuri-SemiBold_fg_VIOLET_bg_GREEN.png,5,MaruBuri-SemiBold,VIOLET,GREEN
hw_0231_num_5_font_MaruBuri-ExtraLight_fg_INDIGO_bg_BLUE.png,5,MaruBuri-ExtraLight,INDIGO,BLUE
hw_0232_num_4_font_MaruBuri-SemiBold_fg_GREEN_bg_INDIGO.png,4,MaruBuri-SemiBold,GREEN,INDIGO
hw_0233_num_4_font_MaruBuri-Light_fg_VIOLET_bg_YELLOW.png,4,MaruBuri-Light,VIOLET,YELLOW
hw_0234_num_5_font_MaruBuri-Light_fg_VIOLET_bg_GREEN.png,5,MaruBuri-Light,VIOLET,GREEN
hw_0235_num_4_font_MaruBuri-SemiBold_fg_BLUE_bg_ORANGE.png,4,MaruBuri-SemiBold,BLUE,ORANGE
hw_0236_num_2_font_MaruBuri-Bold_fg_GREEN_bg_ORANGE.png,2,MaruBuri-Bold,GREEN,ORANGE
hw_0237_num_6_font_MaruBuri-Light_fg_INDIGO_bg_YELLOW.png,6,MaruBuri-Light,INDIGO,YELLOW
hw_0238_num_2_font_MaruBuri-SemiBold_fg_RED_bg_VIOLET.png,2,MaruBuri-SemiBold,RED,VIOLET
hw_0239_num_9_font_MaruBuri-Regular_fg_YELLOW_bg_GREEN.png,9,MaruBuri-Regular,YELLOW,GREEN
hw_0240_num_6_font_MaruBuri-SemiBold_fg_ORANGE_bg_VIOLET.png,6,MaruBuri-SemiBold,ORANGE,VIOLET
hw_0241_num_0_font_MaruBuri-Regular_fg_ORANGE_bg_BLUE.png,0,MaruBuri-Regular,ORANGE,BLUE
hw_0242_num_4_font_MaruBuri-Bold_fg_ORANGE_bg_BLUE.png,4,MaruBuri-Bold,ORANGE,BLUE
hw_0243_num_6_font_MaruBuri-SemiBold_fg_INDIGO_bg_VIOLET.png,6,MaruBuri-SemiBold,INDIGO,VIOLET
hw_0244_num_9_font_MaruBuri-Regular_fg_VIOLET_bg_RED.png,9,MaruBuri-Regular,VIOLET,RED
hw_0245_num_7_font_MaruBuri-Light_fg_GREEN_bg_BLUE.png,7,MaruBuri-Light,GREEN,BLUE
hw_0246_num_7_font_MaruBuri-Bold_fg_RED_bg_ORANGE.png,7,MaruBuri-Bold,RED,ORANGE
hw_0247_num_8_font_MaruBuri-Light_fg_ORANGE_bg_RED.png,8,MaruBuri-Light,ORANGE,RED
hw_0248_num_2_font_MaruBuri-ExtraLight_fg_VIOLET_bg_ORANGE.png,2,MaruBuri-ExtraLight,VIOLET,ORANGE
hw_0249_num_4_font_MaruBuri-SemiBold_fg_INDIGO_bg_RED.png,4,MaruBuri-SemiBold,INDIGO,RED
hw_0250_num_9_font_MaruBuri-Regular_fg_BLUE_bg_RED.png,9,MaruBuri-Regular,BLUE,RED
hw_0251_num_1_font_MaruBuri-Bold_fg_BLUE_bg_VIOLET.png,1,MaruBuri-Bold,BLUE,VIOLET
hw_0252_num_4_font_MaruBuri-Bold_fg_VIOLET_bg_BLUE.png,4,MaruBuri-Bold,VIOLET,BLUE
hw_0253_num_3_font_MaruBuri-Bold_fg_INDIGO_bg_BLUE.png,3,MaruBuri-Bold,INDIGO,BLUE
hw_0254_num_0_font_MaruBuri-ExtraLight_fg_VIOLET_bg_YELLOW.png,0,MaruBuri-ExtraLight,VIOLET,YELLOW
hw_0255_num_3_font_MaruBuri-Light_fg_GREEN_bg_ORANGE.png,3,MaruBuri-Light,GREEN,ORANGE
hw_0256_num_9_font_MaruBuri-ExtraLight_fg_YELLOW_bg_BLUE.png,9,MaruBuri-ExtraLight,YELLOW,BLUE
hw_0257_num_7_font_MaruBuri-Light_fg_INDIGO_bg_RED.png,7,MaruBuri-Light,INDIGO,RED
hw_0258_num_9_font_MaruBuri-Bold_fg_BLUE_bg_INDIGO.png,9,MaruBuri-Bold,BLUE,INDIGO
hw_0259_num_6_font_MaruBuri-Light_fg_GREEN_bg_BLUE.png,6,MaruBuri-Light,GREEN,BLUE
hw_0260_num_6_font_MaruBuri-Bold_fg_VIOLET_bg_RED.png,6,MaruBuri-Bold,VIOLET,RED
hw_0261_num_2_font_MaruBuri-ExtraLight_fg_INDIGO_bg_GREEN.png,2,MaruBuri-ExtraLight,INDIGO,GREEN
hw_0262_num_1_font_MaruBuri-Light_fg_BLUE_bg_GREEN.png,1,MaruBuri-Light,BLUE,GREEN
hw_0263_num_3_font_MaruBuri-Bold_fg_ORANGE_bg_BLUE.png,3,MaruBuri-Bold,ORANGE,BLUE
hw_0264_num_8_font_MaruBuri-Light_fg_VIOLET_bg_GREEN.png,8,MaruBuri-Light,VIOLET,GREEN
hw_0265_num_0_font_MaruBuri-SemiBold_fg_RED_bg_INDIGO.png,0,MaruBuri-SemiBold,RED,INDIGO
hw_0266_num_3_font_MaruBuri-ExtraLight_fg_INDIGO_bg_BLUE.png,3,MaruBuri-ExtraLight,INDIGO,BLUE
hw_0267_num_7_font_MaruBuri-Bold_fg_VIOLET_bg_ORANGE.png,7,MaruBuri-Bold,VIOLET,ORANGE
hw_0268_num_7_font_MaruBuri-SemiBold_fg_ORANGE_bg_INDIGO.png,7,MaruBuri-SemiBold,ORANGE,INDIGO
hw_0269_num_8_font_MaruBuri-SemiBold_fg_BLUE_bg_GREEN.png,8,MaruBuri-SemiBold,BLUE,GREEN
hw_0270_num_5_font_MaruBuri-Light_fg_ORANGE_bg_GREEN.png,5,MaruBuri-Light,ORANGE,GREEN
hw_0271_num_9_font_MaruBuri-SemiBold_fg_VIOLET_bg_ORANGE.png,9,MaruBuri-SemiBold,VIOLET,ORANGE
hw_0272_num_6_font_MaruBuri-SemiBold_fg_ORANGE_bg_YELLOW.png,6,MaruBuri-SemiBold,ORANGE,YELLOW
hw_0273_num_7_font_MaruBuri-Bold_fg_ORANGE_bg_RED.png,7,MaruBuri-Bold,ORANGE,RED
hw_0274_num_7_font_MaruBuri-Light_fg_BLUE_bg_GREEN.png,7,MaruBuri-Light,BLUE,GREEN
hw_0275_num_4_font_MaruBuri-Bold_fg_VIOLET_bg_ORANGE.png,4,MaruBuri-Bold,VIOLET,ORANGE
hw_0276_num_4_font_MaruBuri-SemiBold_fg_RED_bg_GREEN.png,4,MaruBuri-SemiBold,RED,GREEN
hw_0277_num_7_font_MaruBuri-Bold_fg_YELLOW_bg_GREEN.png,7,MaruBuri-Bold,YELLOW,GREEN
hw_0278_num_4_font_MaruBuri-Light_fg_GREEN_bg_ORANGE.png,4,MaruBuri-Light,GREEN,ORANGE
hw_0279_num_1_font_MaruBuri-Regular_fg_YELLOW_bg_GREEN.png,1,MaruBuri-Regular,YELLOW,GREEN
hw_0280_num_3_font_MaruBuri-Regular_fg_RED_bg_BLUE.png,3,MaruBuri-Regular,RED,BLUE
hw_0281_num_5_font_MaruBuri-Regular_fg_YELLOW_bg_BLUE.png,5,MaruBuri-Regular,YELLOW,BLUE
hw_0282_num_8_font_MaruBuri-ExtraLight_fg_GREEN_bg_YELLOW.png,8,MaruBuri-ExtraLight,GREEN,YELLOW
hw_0283_num_2_font_MaruBuri-Bold_fg_RED_bg_ORANGE.png,2,MaruBuri-Bold,RED,ORANGE
hw_0284_num_3_font_MaruBuri-Light_fg_YELLOW_bg_GREEN.png,3,MaruBuri-Light,YELLOW,GREEN
hw_0285_num_2_font_MaruBuri-Bold_fg_BLUE_bg_GREEN.png,2,MaruBuri-Bold,BLUE,GREEN
hw_0286_num_1_font_MaruBuri-Light_fg_VIOLET_bg_INDIGO.png,1,MaruBuri-Light,VIOLET,INDIGO
hw_0287_num_6_font_MaruBuri-Regular_fg_ORANGE_bg_BLUE.png,6,MaruBuri-Regular,ORANGE,BLUE
hw_0288_num_8_font_MaruBuri-Light_fg_YELLOW_bg_ORANGE.png,8,MaruBuri-Light,YELLOW,ORANGE
hw_0289_num_6_font_MaruBuri-ExtraLight_fg_YELLOW_bg_VIOLET.png,6,MaruBuri-ExtraLight,YELLOW,VIOLET
hw_0290_num_3_font_MaruBuri-Light_fg_RED_bg_ORANGE.png,3,MaruBuri-Light,RED,ORANGE
hw_0291_num_6_font_MaruBuri-SemiBold_fg_BLUE_bg_ORANGE.png,6,MaruBuri-SemiBold,BLUE,ORANGE
hw_0292_num_0_font_MaruBuri-SemiBold_fg_ORANGE_bg_INDIGO.png,0,MaruBuri-SemiBold,ORANGE,INDIGO
hw_0293_num_6_font_MaruBuri-Light_fg_ORANGE_bg_YELLOW.png,6,MaruBuri-Light,ORANGE,YELLOW
hw_0294_num_0_font_MaruBuri-Regular_fg_RED_bg_VIOLET.png,0,MaruBuri-Regular,RED,VIOLET
hw_0295_num_4_font_MaruBuri-Light_fg_GREEN_bg_ORANGE.png,4,MaruBuri-Light,GREEN,ORANGE
hw_0296_num_6_font_MaruBuri-SemiBold_fg_BLUE_bg_ORANGE.png,6,MaruBuri-SemiBold,BLUE,ORANGE
hw_0297_num_8_font_MaruBuri-SemiBold_fg_BLUE_bg_YELLOW.png,8,MaruBuri-SemiBold,BLUE,YELLOW
hw_0298_num_3_font_MaruBuri-Light_fg_BLUE_bg_GREEN.png,3,MaruBuri-Light,BLUE,GREEN
hw_0299_num_3_font_MaruBuri-Regular_fg_RED_bg_BLUE.png,3,MaruBuri-Regular,RED,BLUE
hw_0300_num_6_font_MaruBuri-Light_fg_BLUE_bg_RED.png,6,MaruBuri-Light,BLUE,RED
hw_0301_num_0_font_MaruBuri-Light_fg_GREEN_bg_ORANGE.png,0,MaruBuri-Light,GREEN,ORANGE
hw_0302_num_5_font_MaruBuri-Light_fg_BLUE_bg_RED.png,5,MaruBuri-Light,BLUE,RED
hw_0303_num_2_font_MaruBuri-Light_fg_YELLOW_bg_RED.png,2,MaruBuri-Light,YELLOW,RED
hw_0304_num_2_font_MaruBuri-SemiBold_fg_YELLOW_bg_GREEN.png,2,MaruBuri-SemiBold,YELLOW,GREEN
hw_0305_num_8_font_MaruBuri-ExtraLight_fg_ORANGE_bg_RED.png,8,MaruBuri-ExtraLight,ORANGE,RED
hw_0306_num_6_font_MaruBuri-SemiBold_fg_VIOLET_bg_INDIGO.png,6,MaruBuri-SemiBold,VIOLET,INDIGO
hw_0307_num_9_font_MaruBuri-ExtraLight_fg_BLUE_bg_GREEN.png,9,MaruBuri-ExtraLight,BLUE,GREEN
hw_0308_num_1_font_MaruBuri-Light_fg_RED_bg_VIOLET.png,1,MaruBuri-Light,RED,VIOLET
hw_0309_num_2_font_MaruBuri-Light_fg_BLUE_bg_VIOLET.png,2,MaruBuri-Light,BLUE,VIOLET
hw_0310_num_2_font_MaruBuri-ExtraLight_fg_RED_bg_YELLOW.png,2,MaruBuri-ExtraLight,RED,YELLOW
hw_0311_num_4_font_MaruBuri-Light_fg_RED_bg_INDIGO.png,4,MaruBuri-Light,RED,INDIGO
hw_0312_num_5_font_MaruBuri-Bold_fg_RED_bg_INDIGO.png,5,MaruBuri-Bold,RED,INDIGO
hw_0313_num_7_font_MaruBuri-Regular_fg_GREEN_bg_RED.png,7,MaruBuri-Regular,GREEN,RED
hw_0314_num_5_font_MaruBuri-Light_fg_INDIGO_bg_BLUE.png,5,MaruBuri-Light,INDIGO,BLUE
hw_0315_num_4_font_MaruBuri-Light_fg_YELLOW_bg_RED.png,4,MaruBuri-Light,YELLOW,RED
hw_0316_num_4_font_MaruBuri-ExtraLight_fg_GREEN_bg_BLUE.png,4,MaruBuri-ExtraLight,GREEN,BLUE
hw_0317_num_7_font_MaruBuri-ExtraLight_fg_RED_bg_YELLOW.png,7,MaruBuri-ExtraLight,RED,YELLOW
hw_0318_num_8_font_MaruBuri-ExtraLight_fg_GREEN_bg_RED.png,8,MaruBuri-ExtraLight,GREEN,RED
hw_0319_num_5_font_MaruBuri-Bold_fg_VIOLET_bg_GREEN.png,5,MaruBuri-Bold,VIOLET,GREEN
hw_0320_num_1_font_MaruBuri-ExtraLight_fg_INDIGO_bg_VIOLET.png,1,MaruBuri-ExtraLight,INDIGO,VIOLET
hw_0321_num_0_font_MaruBuri-Bold_fg_GREEN_bg_YELLOW.png,0,MaruBuri-Bold,GREEN,YELLOW
hw_0322_num_3_font_MaruBuri-ExtraLight_fg_ORANGE_bg_VIOLET.png,3,MaruBuri-ExtraLight,ORANGE,VIOLET
hw_0323_num_9_font_MaruBuri-Bold_fg_BLUE_bg_YELLOW.png,9,MaruBuri-Bold,BLUE,YELLOW
hw_0324_num_3_font_MaruBuri-Bold_fg_GREEN_bg_RED.png,3,MaruBuri-Bold,GREEN,RED
hw_0325_num_7_font_MaruBuri-ExtraLight_fg_GREEN_bg_YELLOW.png,7,MaruBuri-ExtraLight,GREEN,YELLOW
hw_0326_num_9_font_MaruBuri-Bold_fg_BLUE_bg_GREEN.png,9,MaruBuri-Bold,BLUE,GREEN
hw_0327_num_7_font_MaruBuri-Regular_fg_BLUE_bg_VIOLET.png,7,MaruBuri-Regular,BLUE,VIOLET
hw_0328_num_5_font_MaruBuri-Bold_fg_RED_bg_VIOLET.png,5,MaruBuri-Bold,RED,VIOLET
hw_0329_num_9_font_MaruBuri-SemiBold_fg_BLUE_bg_ORANGE.png,9,MaruBuri-SemiBold,BLUE,ORANGE
hw_0330_num_1_font_MaruBuri-Bold_fg_ORANGE_bg_VIOLET.png,1,MaruBuri-Bold,ORANGE,VIOLET
hw_0331_num_4_font_MaruBuri-ExtraLight_fg_INDIGO_bg_VIOLET.png,4,MaruBuri-ExtraLight,INDIGO,VIOLET
hw_0332_num_9_font_MaruBuri-ExtraLight_fg_ORANGE_bg_BLUE.png,9,MaruBuri-ExtraLight,ORANGE,BLUE
hw_0333_num_4_font_MaruBuri-SemiBold_fg_YELLOW_bg_VIOLET.png,4,MaruBuri-SemiBold,YELLOW,VIOLET
hw_0334_num_6_font_MaruBuri-Light_fg_BLUE_bg_YELLOW.png,6,MaruBuri-Light,BLUE,YELLOW
hw_0335_num_3_font_MaruBuri-ExtraLight_fg_YELLOW_bg_ORANGE.png,3,MaruBuri-ExtraLight,YELLOW,ORANGE
hw_0336_num_9_font_MaruBuri-Bold_fg_VIOLET_bg_GREEN.png,9,MaruBuri-Bold,VIOLET,GREEN
hw_0337_num_1_font_MaruBuri-Regular_fg_RED_bg_ORANGE.png,1,MaruBuri-Regular,RED,ORANGE
hw_0338_num_9_font_MaruBuri-ExtraLight_fg_ORANGE_bg_GREEN.png,9,MaruBuri-ExtraLight,ORANGE,GREEN
hw_0339_num_9_font_MaruBuri-ExtraLight_fg_RED_bg_BLUE.png,9,MaruBuri-ExtraLight,RED,BLUE
hw_0340_num_5_font_MaruBuri-SemiBold_fg_INDIGO_bg_VIOLET.png,5,MaruBuri-SemiBold,INDIGO,VIOLET
hw_0341_num_6_font_MaruBuri-Regular_fg_INDIGO_bg_BLUE.png,6,MaruBuri-Regular,INDIGO,BLUE
hw_0342_num_1_font_MaruBuri-SemiBold_fg_ORANGE_bg_RED.png,1,MaruBuri-SemiBold,ORANGE,RED
hw_0343_num_5_font_MaruBuri-ExtraLight_fg_ORANGE_bg_YELLOW.png,5,MaruBuri-ExtraLight,ORANGE,YELLOW
hw_0344_num_6_font_MaruBuri-Light_fg_ORANGE_bg_BLUE.png,6,MaruBuri-Light,ORANGE,BLUE
hw_0345_num_1_font_MaruBuri-Light_fg_BLUE_bg_INDIGO.png,1,MaruBuri-Light,BLUE,INDIGO
hw_0346_num_5_font_MaruBuri-Light_fg_YELLOW_bg_BLUE.png,5,MaruBuri-Light,YELLOW,BLUE
hw_0347_num_2_font_MaruBuri-Light_fg_RED_bg_INDIGO.png,2,MaruBuri-Light,RED,INDIGO
hw_0348_num_2_font_MaruBuri-SemiBold_fg_GREEN_bg_RED.png,2,MaruBuri-SemiBold,GREEN,RED
hw_0349_num_4_font_MaruBuri-SemiBold_fg_VIOLET_bg_RED.png,4,MaruBuri-SemiBold,VIOLET,RED
hw_0350_num_8_font_MaruBuri-Light_fg_BLUE_bg_GREEN.png,8,MaruBuri-Light,BLUE,GREEN
hw_0351_num_7_font_MaruBuri-Light_fg_GREEN_bg_INDIGO.png,7,MaruBuri-Light,GREEN,INDIGO
hw_0352_num_9_font_MaruBuri-Regular_fg_GREEN_bg_VIOLET.png,9,MaruBuri-Regular,GREEN,VIOLET
hw_0353_num_5_font_MaruBuri-Bold_fg_YELLOW_bg_BLUE.png,5,MaruBuri-Bold,YELLOW,BLUE
hw_0354_num_1_font_MaruBuri-Regular_fg_GREEN_bg_INDIGO.png,1,MaruBuri-Regular,GREEN,INDIGO
hw_0355_num_7_font_MaruBuri-Bold_fg_VIOLET_bg_YELLOW.png,7,MaruBuri-Bold,VIOLET,YELLOW
hw_0356_num_7_font_MaruBuri-SemiBold_fg_ORANGE_bg_YELLOW.png,7,MaruBuri-SemiBold,ORANGE,YELLOW
hw_0357_num_9_font_MaruBuri-Light_fg_VIOLET_bg_INDIGO.png,9,MaruBuri-Light,VIOLET,INDIGO
hw_0358_num_5_font_MaruBuri-ExtraLight_fg_YELLOW_bg_BLUE.png,5,MaruBuri-ExtraLight,YELLOW,BLUE
hw_0359_num_7_font_MaruBuri-Regular_fg_BLUE_bg_ORANGE.png,7,MaruBuri-Regular,BLUE,ORANGE
hw_0360_num_2_font_MaruBuri-Light_fg_GREEN_bg_INDIGO.png,2,MaruBuri-Light,GREEN,INDIGO
hw_0361_num_3_font_MaruBuri-Regular_fg_ORANGE_bg_GREEN.png,3,MaruBuri-Regular,ORANGE,GREEN
hw_0362_num_4_font_MaruBuri-Regular_fg_GREEN_bg_BLUE.png,4,MaruBuri-Regular,GREEN,BLUE
hw_0363_num_4_font_MaruBuri-SemiBold_fg_VIOLET_bg_RED.png,4,MaruBuri-SemiBold,VIOLET,RED
hw_0364_num_4_font_MaruBuri-SemiBold_fg_VIOLET_bg_RED.png,4,MaruBuri-SemiBold,VIOLET,RED
hw_0365_num_0_font_MaruBuri-SemiBold_fg_YELLOW_bg_BLUE.png,0,MaruBuri-SemiBold,YELLOW,BLUE
hw_0366_num_3_font_MaruBuri-ExtraLight_fg_GREEN_bg_INDIGO.png,3,MaruBuri-ExtraLight,GREEN,INDIGO
hw_0367_num_3_font_MaruBuri-Light_fg_RED_bg_VIOLET.png,3,MaruBuri-Light,RED,VIOLET
hw_0368_num_7_font_MaruBuri-SemiBold_fg_GREEN_bg_RED.png,7,MaruBuri-SemiBold,GREEN,RED
hw_0369_num_3_font_MaruBuri-Light_fg_RED_bg_INDIGO.png,3,MaruBuri-Light,RED,INDIGO
hw_0370_num_7_font_MaruBuri-Light_fg_BLUE_bg_INDIGO.png,7,MaruBuri-Light,BLUE,INDIGO
hw_0371_num_0_font_MaruBuri-ExtraLight_fg_ORANGE_bg_GREEN.png,0,MaruBuri-ExtraLight,ORANGE,GREEN
hw_0372_num_4_font_MaruBuri-Bold_fg_BLUE_bg_VIOLET.png,4,MaruBuri-Bold,BLUE,VIOLET
hw_0373_num_6_font_MaruBuri-Bold_fg_BLUE_bg_INDIGO.png,6,MaruBuri-Bold,BLUE,INDIGO
hw_0374_num_4_font_MaruBuri-SemiBold_fg_BLUE_bg_YELLOW.png,4,MaruBuri-SemiBold,BLUE,YELLOW
hw_0375_num_5_font_MaruBuri-Light_fg_GREEN_bg_BLUE.png,5,MaruBuri-Light,GREEN,BLUE
hw_0376_num_8_font_MaruBuri-SemiBold_fg_GREEN_bg_YELLOW.png,8,MaruBuri-SemiBold,GREEN,YELLOW
hw_0377_num_5_font_MaruBuri-Light_fg_YELLOW_bg_GREEN.png,5,MaruBuri-Light,YELLOW,GREEN
hw_0378_num_8_font_MaruBuri-Regular_fg_RED_bg_ORANGE.png,8,MaruBuri-Regular,RED,ORANGE
hw_0379_num_5_font_MaruBuri-Light_fg_VIOLET_bg_RED.png,5,MaruBuri-Light,VIOLET,RED
hw_0380_num_4_font_MaruBuri-Regular_fg_RED_bg_INDIGO.png,4,MaruBuri-Regular,RED,INDIGO
hw_0381_num_4_font_MaruBuri-Bold_fg_VIOLET_bg_RED.png,4,MaruBuri-Bold,VIOLET,RED
hw_0382_num_1_font_MaruBuri-Bold_fg_BLUE_bg_INDIGO.png,1,MaruBuri-Bold,BLUE,INDIGO
hw_0383_num_5_font_MaruBuri-ExtraLight_fg_INDIGO_bg_YELLOW.png,5,MaruBuri-ExtraLight,INDIGO,YELLOW
hw_0384_num_8_font_MaruBuri-Bold_fg_VIOLET_bg_RED.png,8,MaruBuri-Bold,VIOLET,RED
hw_0385_num_3_font_MaruBuri-Bold_fg_YELLOW_bg_GREEN.png,3,MaruBuri-Bold,YELLOW,GREEN
hw_0386_num_7_font_MaruBuri-Regular_fg_ORANGE_bg_INDIGO.png,7,MaruBuri-Regular,ORANGE,INDIGO
hw_0387_num_9_font_MaruBuri-SemiBold_fg_GREEN_bg_BLUE.png,9,MaruBuri-SemiBold,GREEN,BLUE
hw_0388_num_9_font_MaruBuri-Regular_fg_ORANGE_bg_GREEN.png,9,MaruBuri-Regular,ORANGE,GREEN
hw_0389_num_1_font_MaruBuri-Bold_fg_GREEN_bg_ORANGE.png,1,MaruBuri-Bold,GREEN,ORANGE
hw_0390_num_4_font_MaruBuri-Bold_fg_ORANGE_bg_GREEN.png,4,MaruBuri-Bold,ORANGE,GREEN
hw_0391_num_5_font_MaruBuri-Bold_fg_ORANGE_bg_GREEN.png,5,MaruBuri-Bold,ORANGE,GREEN
hw_0392_num_4_font_MaruBuri-ExtraLight_fg_GREEN_bg_BLUE.png,4,MaruBuri-ExtraLight,GREEN,BLUE
hw_0393_num_8_font_MaruBuri-Bold_fg_RED_bg_GREEN.png,8,MaruBuri-Bold,RED,GREEN
hw_0394_num_4_font_MaruBuri-ExtraLight_fg_YELLOW_bg_INDIGO.png,4,MaruBuri-ExtraLight,YELLOW,INDIGO
hw_0395_num_0_font_MaruBuri-SemiBold_fg_VIOLET_bg_RED.png,0,MaruBuri-SemiBold,VIOLET,RED
hw_0396_num_4_font_MaruBuri-Bold_fg_RED_bg_BLUE.png,4,MaruBuri-Bold,RED,BLUE
hw_0397_num_7_font_MaruBuri-ExtraLight_fg_GREEN_bg_BLUE.png,7,MaruBuri-ExtraLight,GREEN,BLUE
hw_0398_num_0_font_MaruBuri-SemiBold_fg_GREEN_bg_BLUE.png,0,MaruBuri-SemiBold,GREEN,BLUE
hw_0399_num_4_font_MaruBuri-Light_fg_BLUE_bg_INDIGO.png,4,MaruBuri-Light,BLUE,INDIGO
hw_0400_num_7_font_MaruBuri-Light_fg_YELLOW_bg_BLUE.png,7,MaruBuri-Light,YELLOW,BLUE
hw_0401_num_5_font_MaruBuri-Bold_fg_INDIGO_bg_ORANGE.png,5,MaruBuri-Bold,INDIGO,ORANGE
hw_0402_num_0_font_MaruBuri-Regular_fg_YELLOW_bg_BLUE.png,0,MaruBuri-Regular,YELLOW,BLUE
hw_0403_num_7_font_MaruBuri-ExtraLight_fg_VIOLET_bg_RED.png,7,MaruBuri-ExtraLight,VIOLET,RED
hw_0404_num_1_font_MaruBuri-Light_fg_ORANGE_bg_INDIGO.png,1,MaruBuri-Light,ORANGE,INDIGO
hw_0405_num_7_font_MaruBuri-ExtraLight_fg_ORANGE_bg_YELLOW.png,7,MaruBuri-ExtraLight,ORANGE,YELLOW
hw_0406_num_9_font_MaruBuri-ExtraLight_fg_BLUE_bg_VIOLET.png,9,MaruBuri-ExtraLight,BLUE,VIOLET
hw_0407_num_2_font_MaruBuri-Bold_fg_RED_bg_INDIGO.png,2,MaruBuri-Bold,RED,INDIGO
hw_0408_num_9_font_MaruBuri-Regular_fg_RED_bg_ORANGE.png,9,MaruBuri-Regular,RED,ORANGE
hw_0409_num_1_font_MaruBuri-Bold_fg_VIOLET_bg_RED.png,1,MaruBuri-Bold,VIOLET,RED
hw_0410_num_1_font_MaruBuri-SemiBold_fg_YELLOW_bg_BLUE.png,1,MaruBuri-SemiBold,YELLOW,BLUE
hw_0411_num_6_font_MaruBuri-SemiBold_fg_ORANGE_bg_VIOLET.png,6,MaruBuri-SemiBold,ORANGE,VIOLET
hw_0412_num_9_font_MaruBuri-SemiBold_fg_RED_bg_INDIGO.png,9,MaruBuri-SemiBold,RED,INDIGO
hw_0413_num_3_font_MaruBuri-SemiBold_fg_YELLOW_bg_RED.png,3,MaruBuri-SemiBold,YELLOW,RED
hw_0414_num_6_font_MaruBuri-Light_fg_BLUE_bg_RED.png,6,MaruBuri-Light,BLUE,RED
hw_0415_num_7_font_MaruBuri-Regular_fg_ORANGE_bg_RED.png,7,MaruBuri-Regular,ORANGE,RED
hw_0416_num_9_font_MaruBuri-Light_fg_YELLOW_bg_VIOLET.png,9,MaruBuri-Light,YELLOW,VIOLET
hw_0417_num_4_font_MaruBuri-SemiBold_fg_RED_bg_BLUE.png,4,MaruBuri-SemiBold,RED,BLUE
